date,cabbage,radish,garlic,onion,daikon,cilantro,artichoke,cabbage_pred_Ridge,radish_pred_Ridge,garlic_pred_Ridge,onion_pred_Ridge,daikon_pred_Ridge,cilantro_pred_Ridge,artichoke_pred_Ridge,cabbage_pred_RandomForestRegressor,radish_pred_RandomForestRegressor,garlic_pred_RandomForestRegressor,onion_pred_RandomForestRegressor,daikon_pred_RandomForestRegressor,cilantro_pred_RandomForestRegressor,artichoke_pred_RandomForestRegressor,cabbage_pred_LGBM,radish_pred_LGBM,garlic_pred_LGBM,onion_pred_LGBM,daikon_pred_LGBM,cilantro_pred_LGBM,artichoke_pred_LGBM,cabbage_pred_XGBoost,radish_pred_XGBoost,garlic_pred_XGBoost,onion_pred_XGBoost,daikon_pred_XGBoost,cilantro_pred_XGBoost,artichoke_pred_XGBoost,cabbage_pred_MLP,radish_pred_MLP,garlic_pred_MLP,onion_pred_MLP,daikon_pred_MLP,cilantro_pred_MLP,artichoke_pred_MLP,cabbage_pred_average,radish_pred_average,garlic_pred_average,onion_pred_average,daikon_pred_average,cilantro_pred_average,artichoke_pred_average,cabbage_pred_stack,radish_pred_stack,garlic_pred_stack,onion_pred_stack,daikon_pred_stack,cilantro_pred_stack,artichoke_pred_stack
2020-07-25T00:00:00.000,922,416,4583,735,1443,14644,4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27T00:00:00.000,822,427,4370,764,1351,10877,4983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28T00:00:00.000,808,470,4468,800,1309,11722,5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29T00:00:00.000,849,422,4772,848,1233,14467,6308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30T00:00:00.000,884,438,4207,855,1397,13348,7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31T00:00:00.000,1060,414,4288,888,1872,15263,7936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01T00:00:00.000,1035,386,4621,782,1416,12694,6914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03T00:00:00.000,991,513,4635,863,2017,13961,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04T00:00:00.000,944,505,4762,824,1807,9956,6788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05T00:00:00.000,1011,485,4868,804,1871,15118,7047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06T00:00:00.000,939,517,4898,808,1878,18278,8699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07T00:00:00.000,1105,557,4999,790,2588,20110,10713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08T00:00:00.000,1060,457,4595,802,2119,24145,10848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10T00:00:00.000,1012,588,4757,881,2548,20520,10565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11T00:00:00.000,1127,593,4799,891,2432,21666,10389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12T00:00:00.000,1101,597,5030,886,2803,19914,10866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13T00:00:00.000,1195,460,4845,897,2124,28470,10614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14T00:00:00.000,1213,487,4902,901,1858,27190,11170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15T00:00:00.000,1279,478,5164,910,1739,23058,12329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17T00:00:00.000,1487,540,5129,894,2110,27593,11083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18T00:00:00.000,1305,511,5270,898,1852,25118,9837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19T00:00:00.000,1182,550,5022,907,1688,25192,9776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20T00:00:00.000,1303,600,5158,860,1530,24281,9443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21T00:00:00.000,1290,590,4827,863,1381,25927,10082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22T00:00:00.000,1401,683,4870,839,1742,24861,11130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24T00:00:00.000,1538,912,4213,882,2009,25752,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25T00:00:00.000,1416,978,4210,866,1934,23176,8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26T00:00:00.000,1373,1088,5572,896,1898,22219,7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27T00:00:00.000,1561,1175,4948,906,1932,26021,7487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28T00:00:00.000,1564,1049,5053,925,2365,13357,7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29T00:00:00.000,1476,895,5021,936,1814,26250,5730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31T00:00:00.000,1133,888,3483,931,1799,25085,5073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01T00:00:00.000,1093,845,3323,912,1559,25795,4522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02T00:00:00.000,1150,913,5123,950,1678,25453,4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03T00:00:00.000,1445,1056,5127,949,2160,21160,4688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04T00:00:00.000,1358,904,4947,960,2880,24970,6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05T00:00:00.000,1329,916,5042,967,1888,25646,7675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06T00:00:00.000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07T00:00:00.000,1614,1013,5037,966,2868,24526,8528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08T00:00:00.000,1994,952,5486,956,2539,24331,8408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09T00:00:00.000,1585,840,5204,998,2400,24168,9153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10T00:00:00.000,1542,891,4966,972,2343,23747,8652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-11T00:00:00.000,1576,859,5342,979,2222,22272,9919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-12T00:00:00.000,1748,801,5252,976,2176,23468,10861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13T00:00:00.000,0,0,0,1039,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14T00:00:00.000,2042,925,5145,961,2366,24068,10910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15T00:00:00.000,2017,900,5433,971,2206,17265,11402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16T00:00:00.000,1939,896,5349,985,2190,21694,11290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17T00:00:00.000,1983,951,5162,987,2131,21928,10989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18T00:00:00.000,1839,942,5241,961,2059,21886,11092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19T00:00:00.000,1812,919,5003,976,2046,23563,10186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20T00:00:00.000,2925,760,0,1068,2218,0,12863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21T00:00:00.000,1813,872,5111,987,2028,13766,9312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22T00:00:00.000,1838,916,5496,999,2039,20227,9543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23T00:00:00.000,1807,955,5322,983,2216,23609,9957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24T00:00:00.000,1839,990,4775,990,2380,19101,10028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25T00:00:00.000,1789,1011,5039,955,2239,23095,10921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26T00:00:00.000,1760,1075,5565,961,2126,22510,10607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27T00:00:00.000,3066,1139,5227,1056,1866,22333,12195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28T00:00:00.000,1867,1147,4757,964,2614,22022,11164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29T00:00:00.000,,,,,,,,2325.3815853757296,1293.548790442701,6540.134269814633,1193.477428393482,2926.43297182272,25360.38670372148,13325.764651943566,1792.17,1072.1,4956.69,976.81,2378.99,23416.71,10619.44,1777.3717381230438,1130.0458749295708,5533.578259048469,922.6562506724464,2741.157935528332,27425.685792987053,11246.06319919419,2172.704,1060.79,4839.7144,837.2109,2384.4194,19619.98,11263.524,2284.1195075920864,1100.5253180940426,4119.718745887708,1134.6058897446255,2362.8508687129843,25521.86797123072,12284.16831342047,1924.8552798951807,1089.3753046640236,5137.85087150574,915.7290423790968,2498.259123040694,23480.83542057902,11122.95253775223,1577.6422,1055.1272,5162.0107,1060.9869,2190.5696,31206.883,7804.587
2020-09-30T00:00:00.000,,,,,,,,2151.051640512862,1148.618516873417,5457.393505058513,1022.2813240047216,2574.769580825021,21256.739276917306,11035.988813039614,1789.99,918.64,4817.44,904.58,1836.65,22351.12,9126.37,1806.5836338776091,1119.007117835082,5044.562055572716,928.1294334644364,2153.7031475351214,27404.284958525117,9057.044217126602,1522.776,828.6055,1549.2051,397.56158,1531.5837,19510.754,7996.165,2390.681819089089,1031.5009371286726,4582.719653903206,1194.8263535838776,2614.097488500453,23927.788350862807,11386.340374886982,1711.1965449513907,972.3308825400794,3867.1957112325713,741.6903393123642,1753.588962589832,23174.83628825837,8848.746418729701,1547.9509,1078.7516,4275.459,1105.789,1708.4159,31592.39,9785.332
2020-10-01T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02T00:00:00.000,,,,,,,,1500.6520821011873,816.2341106096665,4005.2687165386014,767.5771738543881,1666.4071323666576,14399.185418381938,6691.816215273313,2088.24,921.21,1199.81,205.58,1338.98,14046.86,4037.49,1248.4270930802666,677.5517970591611,1559.7275101486737,319.57355105669626,1150.321669575165,12874.169916913504,4684.809503531451,1912.3832,663.3417,359.03018,30.797943,1345.2458,17482.58,5095.9517,1582.4662887635282,933.9448307187045,3381.8332685604064,751.2275441016586,2010.4688623013287,16051.959110566875,8341.706571124587,1715.2134239304014,771.6511572879496,1061.04589734448,218.02049805731025,1220.6525063948468,15284.906665012835,4272.7703878959,1584.6399,967.95526,2.7301369,-17.973873,1533.3147,19287.143,3681.7183
2020-10-03T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05T00:00:00.000,,,,,,,,987.94693261883,815.6800465291799,4142.251850999353,781.2346782359309,2141.350861373736,17708.099060271867,6048.751764191911,590.24,599.85,3757.55,749.46,1551.54,6753.95,1799.53,895.9784392937212,790.9919174241987,3790.5755572857847,818.3723222773758,2343.6269129335365,8311.033961184155,5759.263964217562,944.0019,886.52057,4128.8384,820.786,2092.2114,8292.18,4285.6514,1184.618574145338,551.6843899918168,4007.5900048952535,744.5918406759303,2190.91307618004,17315.86397692757,4068.992596700602,815.9601104611884,782.2041620906184,3632.331312064012,781.826111006521,2062.5394462382624,7872.584549561386,4189.971777135021,538.6912,859.5009,4216.555,824.9077,2749.4136,5459.8765,9992.096
2020-10-06T00:00:00.000,,,,,,,,919.5436795752648,797.8567054894047,4401.334828196515,771.4576337346625,2177.2232184882123,18173.31480408914,5254.823740123655,663.63,647.8,3831.6,747.64,1544.5,10675.95,3225.58,948.7167817757236,818.9735553158893,4305.222121765724,926.8377344947746,2342.802631559804,10318.527895243204,4310.035903107447,931.6929,835.89014,4564.5273,925.0157,2128.5186,10645.7,3471.3232,1011.0742712041724,831.9886529593181,5014.289172491996,904.3050639631456,2242.9529087904352,16501.512270124094,2027.133040165163,854.2398842898245,774.9312306782131,3959.093155171908,854.0011401766436,2062.870395415768,10906.309363518569,3675.083048431649,817.9807,648.7398,4624.021,931.2045,2685.1143,8442.715,3752.3137
2020-10-07T00:00:00.000,,,,,,,,757.2500265870876,710.3475541897496,4169.582925021852,676.9160133397963,2177.333825326837,16114.654072288424,3748.352513478603,654.96,672.89,3912.78,789.7,1573.59,10520.27,3121.84,796.8772370363231,843.3451792011115,4184.620696229164,963.7511925568452,2473.372782349914,8544.658279623372,3859.936523825353,907.5176,806.2826,4500.9897,896.9154,2154.7444,9891.318,4095.059,1173.34561433337,1264.3319407529311,3454.0279522190394,644.3755230712311,1776.5817462455095,10175.844175927024,2379.7730773642197,793.268271720441,769.2125906581829,3939.020147440971,863.5621992767609,2129.0257223718463,9899.592212999458,3697.861868618867,563.4117,777.8075,4301.615,981.06177,2811.397,9807.292,3891.7046
2020-10-08T00:00:00.000,,,,,,,,237.415740345401,324.9611169352447,1223.778032608403,303.2311068044801,1286.1078937448765,6805.42215320922,-198.6117721292976,1035.44,821.04,4541.74,1019.77,2025.24,7859.23,3423.44,798.7504814623312,734.1466846043206,5364.637953214839,979.3972196157998,2119.5917676268136,8835.226761608195,3347.187754503703,921.2325,734.4615,4762.2783,1115.6993,2427.0972,8854.627,4111.33,951.9598248593372,830.0075643445737,4609.499866072318,1081.4005397808874,2370.041251547963,15039.33177312577,3151.930202229175,930.2376547908292,756.5227238069089,4893.19209117578,1026.4521868120376,2211.9829785318548,8590.941238244399,3557.569277542901,751.8236,792.88654,4546.3477,909.75275,1840.4454,9134.478,3397.9563
2020-10-09T00:00:00.000,,,,,,,,285.8144227392113,278.50307638919,846.5019647241279,286.30798751097973,1208.040144082286,4934.2482753539225,-1362.6541790694755,958.78,824.78,2420.52,931.46,1670.94,14571.95,3756.75,642.3814912443793,604.7978773931844,2459.570353354624,817.9625238239793,1557.029997242555,12624.0103975996,3876.868469796672,964.3739,636.78143,2321.8423,953.445,1777.0311,8175.93,4675.3125,951.4030047003864,846.6217572787568,4890.500637456941,902.76883555108,2198.795191782034,14854.21265951122,3675.807659415029,896.9184642038557,683.0664368328844,2311.4808795036247,894.5225103827328,1614.3170417240808,11387.49019112695,4141.416989932224,806.3883,779.57214,2526.4895,952.4364,1836.9022,7533.854,3844.7012
2020-10-10T00:00:00.000,,,,,,,,931.5285890072156,657.7299009031685,3837.4161412057,595.4859010506188,2164.5636341226277,17022.82029683981,3145.425610005579,1025.1,879.83,4978.22,989.2,2525.33,18178.04,4242.64,793.0213043498303,802.7358053668805,4740.7928467582105,882.368696290348,2205.815263860497,18458.29549233444,3477.091353026881,795.3198,768.49146,5454.8223,991.8037,2282.8506,17738.86,3775.439,1028.189067618653,693.77466989219,5769.599554819777,961.8653570963452,2670.371611960806,13894.04922533836,4937.577596415874,886.5470428561935,811.3324201483351,5057.775037461071,950.3674690759492,2321.771949932666,18507.614955778143,3850.090105956877,411.01364,839.22687,5470.653,1056.5118,2215.0498,20557.494,4042.015
2020-10-11T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12T00:00:00.000,,,,,,,,1199.996691109718,946.713255492772,5594.893170598822,1099.555394865467,2598.5794621813766,20178.602360479883,5763.3078516905225,926.2,788.38,4676.19,1069.74,2384.93,19498.95,4446.59,914.9113401497896,746.052941175004,4365.71813654099,986.4719349521624,1971.3984631984567,17884.955811692464,4379.988832879597,1050.4916,800.1826,4809.536,1093.554,2375.876,18676.984,4324.1553,1231.989010383175,917.0194987377432,4792.361832814994,975.9305868014584,2338.172269054144,16938.88039174832,4871.668609333274,963.587639099409,774.6051861208347,4532.501423117829,1051.0419633434292,2219.5014799203186,18551.36339556416,4401.334702105699,772.38336,801.7341,5042.5435,825.4408,1455.3374,26039.168,4683.3228
2020-10-13T00:00:00.000,,,,,,,,1160.4523072385457,906.026365077083,5814.341856129278,1162.6872287994156,2632.5905256917613,20443.53570075857,6030.389409552779,725.09,667.39,4452.04,1066.67,2322.29,18574.07,4690.67,921.771033220288,643.3395495152313,4762.496808486469,1015.9677567295388,1999.610098124871,19465.961831838704,4931.344537962675,1031.6085,735.23987,5054.497,1083.1998,2272.5256,18250.182,4943.278,1117.8671008979975,901.5546445045858,4643.174395209834,1107.9753683895765,2329.743339345177,18187.16542844061,5003.139948173678,870.3898512427,672.8364725597645,4734.854626266323,1060.802528610367,2192.838577630165,18997.044490821238,4890.917456664642,859.9504,670.5072,4877.88,1083.8263,1877.952,21455.338,4910.7974
2020-10-14T00:00:00.000,,,,,,,,1065.1261483195958,844.5004627420567,5900.400705994311,1136.734060791896,2513.2711591012485,19880.46047822013,5442.883218846502,789.5,697.14,5119.03,1050.89,2171.46,21113.49,4945.67,761.4221252441182,684.0447812859453,5127.460656788859,1078.6758734976684,2187.1513241906555,19975.725513666493,4949.295271880996,883.4556,697.5577,5423.8833,1084.1542,2329.89,21099.672,5074.126,1131.5744834936136,656.3048254817126,5123.023191267453,1086.899521795218,2347.153591639765,21052.98519418968,4455.13868372542,807.8792508951748,679.8441531695338,5273.551319190036,1073.9900161007854,2267.6070722562604,21021.0391295555,5004.437082814499,842.57306,763.75476,5145.073,1074.896,2154.1372,13431.228,4499.0283
2020-10-15T00:00:00.000,,,,,,,,726.4682995833937,532.4334373048096,3876.501076115266,839.72248623829,1729.112103067022,16527.020131434663,4201.780749810685,898.92,620.97,5297.43,1068.96,2250.17,27314.07,4584.14,813.9320287404835,577.8884068734891,5272.293561943581,1076.4033688709153,2277.453882205839,23976.822027464117,4529.977976533285,789.5503,547.23486,5186.252,1142.3959,2218.104,22839.28,4445.872,684.3761491664341,393.0864408428324,5315.721965470875,1167.7274291684737,1666.1560822381373,21313.618213660822,5022.6038538311295,838.5474405697445,578.4577567182464,5238.218505022861,1085.6064142981177,2245.735962037363,25240.57710811304,4556.406682281929,730.72784,571.8776,5095.6533,1136.222,2222.2544,36353.777,5016.443
2020-10-16T00:00:00.000,,,,,,,,597.5479715003567,475.2115313428021,3778.390889030823,790.080581540944,1591.5332882718212,16625.369665250764,3887.727463824194,737.4,602.34,5294.93,1064.83,2138.19,29685.34,4461.8,724.279115152949,558.2267085025968,5391.445859650336,1020.4014735766276,2135.5906911372267,23437.71276647872,4303.091763858489,725.96436,565.5549,5274.67,1085.7981,2060.422,22900.416,4415.3564,643.2649265766231,374.2950129275409,5391.525708655017,1118.5052349306893,1640.2012296135977,22160.65543943389,4980.539648150406,730.1811568738996,576.9305263693551,5310.561927175112,1053.6131897599175,2117.9576034259503,26131.65626070124,4414.699403056996,743.2976,591.59467,5474.0303,1083.8263,2189.9307,12882.928,4245.374
2020-10-17T00:00:00.000,,,,,,,,365.6460241194764,440.4031007489703,3260.753774585697,610.9814514959544,1556.928297620605,12095.303257902618,2030.5378187935569,640.78,531,5153.5,1056.32,2001.21,21904.05,4767.71,575.1500428574312,585.7632427998088,5272.976858256594,985.6449868459968,2154.1778891587005,22609.16201227397,4453.584315532685,605.1027,578.1597,5271.115,1050.4587,2137.1997,23858.004,4404.1206,350.3837159857393,835.3840526783982,6504.177554180824,789.8025290890996,1885.821334482908,18178.86108191576,4829.70557715433,610.1775883418,570.907657267905,5227.194030877198,1029.331242360124,2091.1758653966504,23096.14197284132,4539.5949736671455,588.0449,520.88403,5019.0327,961.3818,2228.191,15649.79,4310.8926
2020-10-18T00:00:00.000,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19T00:00:00.000,,,,,,,,787.8726848912156,690.3555901747313,5554.536454568879,1101.200927572514,2199.705599099969,21874.012866915906,5488.090694847473,491.23,616.14,5122.3,1052.63,2072.41,20964.42,4709.15,566.923438895636,627.8549275061488,5044.192793561446,975.5440813978234,1976.684481807772,19336.212722477147,4534.8018704441365,385.7804,565.9023,5095.984,1050.9,2039.0907,21373.748,4913.2563,1052.9696823307304,668.6503957080128,4795.537793242668,990.3447105277309,2062.362610704125,21054.141853096025,4355.689778183527,491.5712781344828,605.9990700736643,5097.735560093399,1024.214701937295,2022.89172668332,20463.916923117384,4669.206072700129,522.05835,568.767,5218.9043,970.8258,1922.2213,15491.28,4593.849
2020-10-20T00:00:00.000,,,,,,,,677.4797104936661,645.4463413394824,5340.334389280979,1051.3416478822182,2083.194296224621,20734.009794744896,5150.7170718279085,570.53,617.89,5238.03,1050.13,2140.71,24828.28,4943.11,598.5906626557245,618.1401073896652,5249.537302913699,1025.998644807614,2076.321387235304,17577.397656177975,5163.467803323296,581.926,568.3577,5167.1177,1021.06555,2213.7727,21265.158,4962.897,860.73500818357,557.1340340401449,4900.536360676771,1049.6138223879352,2067.3127270242785,21156.64233110501,4516.16203687157,601.0622293487831,599.0859448134821,5204.591659564983,1028.7013988551423,2134.64469743781,20949.238619767657,5049.4782586598485,571.7375,591.232,5455.982,1055.2272,2031.4873,19408.006,5422.742
2020-10-21T00:00:00.000,,,,,,,,680.0850754642197,643.0993773591163,5291.823595508744,1059.1142943841114,2103.868531131742,19987.936506379046,5309.582927238429,543.37,602.16,5211.51,1023.83,2130.33,24712.53,5663.25,532.516335188592,604.6241288082921,5252.051513808191,988.5759554146422,2163.885915562957,17087.95690986732,5689.947933628776,554.84406,560.6069,5308.175,975.89606,2243.2456,20286.754,5573.5576,866.4865392073928,581.767315921118,4948.468207883317,1077.2428886484358,2040.3418028251067,20594.34437380222,4832.343314711639,562.5134634547911,586.7170004556286,5267.968772831897,993.0340041811828,2177.900507010569,20311.760272039104,5643.335183605425,559.1522,645.3623,4951.71,1017.7684,1924.6001,18645.844,5735.443
2020-10-22T00:00:00.000,,,,,,,,637.8347158942088,623.3436885386291,5281.217695174622,1035.8752387981513,2116.402657613111,19567.07427130395,5399.2297229690885,543.67,546.42,5219.28,1039.82,2137.64,24643.23,5767.78,586.8157925853212,603.0186335117853,5139.1944674781225,995.9239440426646,2211.527848806505,20049.45579191074,5532.884659720812,627.2077,593.6449,5159.588,1007.03516,2303.1763,21934.941,5382.977,920.7255397267016,531.10134968421,5017.074418187453,1076.5101468533069,2112.383196599776,19743.128129925368,5334.015101559608,587.29783174068,581.774510324241,5170.05745270104,1009.6363667642216,2219.0747061125853,21808.145732720248,5520.8305701673535,583.87604,549.7321,5558.546,1027.0968,2117.1016,14549.58,5426.8613
2020-10-23T00:00:00.000,,,,,,,,633.8393331901352,605.0098980539715,5317.339835995939,1039.1666932533044,2167.680239058427,20441.88917780865,5555.365709102945,545.71,510.07,5248.83,1028.47,2145.17,29008.79,5903.27,574.477180442591,537.1521247733039,5188.858926640494,1024.2665412827428,2109.228077617443,18747.185389777416,5419.838042162106,500.71356,502.0185,5163.465,1056.4653,2365.7305,20703.97,5307.3076,856.0999163346747,446.6804044741893,5070.617659272222,945.0496136785875,2136.7876777561232,21495.877893562287,5680.198843051042,546.2169141514365,516.7002061418825,5209.274590130165,1031.9806244379977,2221.3795154558143,21799.97203096747,5474.295219783202,516.24585,520.0253,5262.4336,1081.4518,2317.552,21445.85,5670.308
